id	style	word
PWN:skeletal_system.n.01		skelete
PWN:skirt.n.02		jupe
PWN:sky.n.01		siele
PWN:slave.n.01		sklave (-o, -a)
PWN:sleep.v.01		dormi
PWN:small.a.01		mikri
PWN:smile.v.01		rideta
PWN:snake.n.01		serpente
PWN:sneeze.v.01		sternuta
PWN:snog.v.01		basia
PWN:snow.n.01		nive
PWN:sock.n.01		kalsete
PWN:sodium.n.01		natrium
PWN:soft.a.01		quiet(i)
PWN:soil.n.02		krase
PWN:soldier.n.01		soldato
PWN:son.n.01		filio
PWN:soon.r.01		bald, proxitem
PWN:sore.n.01		vunde
PWN:soul.n.01		alme
PWN:soup.n.01		supe
PWN:south.n.03		sud
PWN:spear.n.01		lanse
PWN:spectacles.n.01		lunete
PWN:spider.n.01		arane
PWN:spinach.n.01		spinate
PWN:spinal_column.n.01		spine
PWN:spit.v.01		sputa
PWN:sponge.n.01		sponje
PWN:spoon.n.01		kuliere
PWN:sport.n.01		atleti ludes
PWN:spring.n.01		printempe
PWN:spring.n.02		resore
PWN:squirrel.n.01		squirele
PWN:stairs.n.01		eskalere
PWN:stand.v.01		stea
PWN:star.n.03		stele
PWN:state.n.01		provinse, state
PWN:state.n.04		natione
PWN:stay.v.04		resta
PWN:still.r.01		ankore
PWN:stir.v.01		agita
PWN:stomach.n.01		stomake
PWN:store.n.02		reserva, depo
PWN:storm.n.01		sturme
PWN:strap.n.01		strape
PWN:strength.n.01		forteso
PWN:string.n.01		kordete
PWN:study.v.05		studia
PWN:stupid.a.01		stupid(i)
PWN:succeed.v.01		suksese
PWN:sulfur.n.01		sulfre
PWN:summer.n.01		somre
PWN:sun.n.01		sune
PWN:sunday.n.01		sundie
PWN:supply.v.01		provise
PWN:swallow.v.01		gluta
PWN:swamp.n.01		marshe
PWN:sweet.a.01		dolsi
PWN:swim.v.01		svima
PWN:sword.n.01		sabre
PWN:syringe.n.01		siringe
PWN:system.n.01		sisteme
PWN:table.n.02		table
PWN:tail.n.01		kaude
PWN:take.v.04		prenda
PWN:talk.v.02		parla
PWN:tape.n.01		ribande, bende
PWN:taste.n.01		guste
PWN:tax.n.01		taxo
PWN:tea.n.01		tee
PWN:teach.v.01		dose, instrukte
PWN:tear.n.01		lakrime
PWN:technology.n.01		teknologia
PWN:telephone.n.01		telefone
PWN:telescope.n.01		teleskope
PWN:ten.s.01		dek
PWN:testis.n.01		testikle
PWN:theater.n.01		teatre
PWN:there.r.01		dar, tilok
PWN:think.v.03		opine
PWN:thorax.n.02		pektore, bruste
PWN:thousand.s.01		mil
PWN:thread.n.01		file
PWN:three.s.01		tri
PWN:throat.n.01		guture
PWN:throw.v.01		jeta
PWN:thumb.n.01		puse
PWN:thunder.n.02		tondra
PWN:thursday.n.01		jodie
PWN:tie.v.01		liga
PWN:tiger.n.02		tigre (-o, -a)
PWN:time.n.05		tempe
PWN:time_period.n.01		periode, ere, epoke
PWN:tin.n.01		stane
PWN:tired.a.01		fatigat(i)
PWN:tobacco.n.01		tabake
PWN:today.r.02		disdi
PWN:toe.n.01		pedefingre
PWN:toilet.n.01		latrine, lavatorie
PWN:tomato.n.01		tomate
PWN:tomorrow.r.01		morge
PWN:tongs.n.01		pinse
PWN:tongue.n.01		lange, tunge
